content,tweet_id,polarity
"""@luiscalvo92: has leído 'Desde el otro lado del escaparate' de Toni Segarra?"" Claro. Lo mejor sobre publicidad escrito hasta la fecha.",164026281162317824,P
Álvarez-Cascos convoca elecciones anticipadas para el 25 de marzo - http://t.co/a81Z4F5p,164045276691181568,NONE
@SalomeGa @tdtarde Esas veces q no estas seguro de algo...,164045482463739908,N
@PabloAIglesias Con decir que lo comentó en finlandés... y que luego le han traducido mal ya está.,164064322031591424,N
El mismo Monago que en la oposición decía que los extremeños se iban ahora va y justifica tanto paro en que hay muchos ciudadanos que vienen,164068605988847616,N
#Rajoy visitará a David Cameron el 21 de febrero en Londres. También irá a Roma a ver a Monti en febrero.,164117759582670848,NONE
"Bdias. ¿Qué debería hacer Rajoy si, como teme, los sindicatos le convocan de buenas a primeras una huelga contra la reforma laboral?",164236772656685057,N
Buenos días ;-)),164241361363681280,P
Llega el periodista multiplataforma http://t.co/uAgmw1ow  vía @AlonsoTrenado #periodismo #medios,164266115869057024,P
Reincidencia en pequeños delitos y faltas como prioridad securitaria: Prisión provisional y vigilancia permanente.,164297894046859264,N
#cumplimos programa Se acabó el adoctrinamiento: Última clase de Educación para la Ciudadanía - LARAZON.ES en  http://t.co/qZj0QDss,164313808641331201,P
Frílova e irresponsable - Me parece una irresponsabilidad enorme y una frivolidad grandisima que uan... http://t.co/GfhFiD1b,164335627981168640,N
@ElenaValenciano @_Rubalcaba_en Ha estado muy bien el acto. Mil gracias por el esfuerzo.,164406244470308864,P
Rufino Requejo llegó a internacional B. Gran jugador y gran persona. 20 años después lo contraté de columnista en Diario 16. Y a Magdaleno!,164448677774098433,P
Buenas tardes amig@s. Ya estoy por aquí otra vez. Quiero dar la bienvenida a twitter al gran y mítico Chori de Villamarchante @R_Albiol.,164693780514091009,P
"Vuelve a decir que sus propuestas no son ideológicas, sólo técnicas. Se habrá dado cuenta que esta es la casa de del debate de ideologías?",164702331441655809,P
"""De pronto se ve uno de mediana edad sin entender muy bien cómo ha sido"". Leído en ""Relámpagos"". De  J. Echenoz.",164782997923573760,N
A partir de las 20:30h estaré en los informativos de @13television  vía telefónica con @alfonsomerlos,164792045922295808,NONE
¡Lo mejor de mi timeline está disponible! http://t.co/0l0HzKDb ▸ Historias del día por @antonioperal @tweetsdeviaje @fcolasonoya @esterpujol,164820499975770112,P
El Ayuntamiento activa un servicio especial de emergencias sociales con motivo de la ola de frío #sevillahoy,165074704154103809,P
UPS! Los funcionarios ‘tomarán’ el congreso del PSOE para denunciar el enchufismo http://t.co/9WWAD8BT,165082040516087810,N
Hoy @lamardenoches estrena Radio Adventure. #radiointeractiva ¡Enhorabuena @Mar_Montoro! http://t.co/vIkCmUTv,165093351224385537,P
La cifra de parados hace más urgente si cabe #elcambioandaluz http://t.co/VOX7YiAK,165126322950115328,N
El PSOE se empeñaba en decir que en España no se había ayudado a la banca con dinero publico. Y no era verdad. Y ahora se empeña el PP.,165131041823145984,N
Monti dice que tener un trabajo fijo es un rollo. Se monta la de San Quintín. @TelediarioInter 20:30,165150002484752384,N
Terrible enero: 4.600.000 parados. Una cifra imposible. El año augura un panorama desolador.,165163163455725570,N
Las urnas preparadas en Sevilla para recibir los votos y decidir si #Chacón o #Rubalcaba http://t.co/3xP1QT0P,165168382373675008,P
Facebook publica su compromiso hacker en su salida a bolsa. El control 2.0 amenaza un negocio basado en la confianza http://t.co/BzxxNmZP,165173677225295872,P
Sé que está mal... pero lo que me estoy riendo con #Wertnodoyuna,165189382654013440,P
El gran @reciomanolo y el millón de parados andaluces  http://t.co/G6pfmDIJ,165331539008307200,NEU
Portada Qué - Madrid http://t.co/BKuTP2PJ ...,165331675298021377,NONE
En el Colegio de Arte Mayor de la Seda de Valencia. Historia viva de esta ciudad...que se está cayendo a pedazos. Que pena!,165348655723847681,N
Al grito de un gobierno técnico Rajoy se rodea de sus incondicionales y nombra embajador en los EEUU a Federico Trillo. Viva la Coherencia !,165350296883699712,N
RT “@mrfabra: Anticorrupción no recurrirá la absolución de Camps. Dicen que no  hay base suficiente para acudir al Supremo...”,165388179191496705,N
Es falso que 'Público' sólo tenga papel hasta el próximo miércoles. Seguimos en la pelea. #porquePúblicohacefalta,165401122679439360,N
#HannibalLaguna  toma ya!!! http://t.co/XzJXf57g,165421234132238336,NONE
"Mario Monti dice que el trabajo fijo es monótono y que cambiar de trabajo es bonito. Claro, ell fue de Goldman Sachs al Gobierno a dedo.",165441744941490177,N
"Rematado para @Semanaldigital ""Rajoy y la doctrina del shock"" ... está tomando España la medicina adecuada para salir de la crisis???",165448526300581888,NEU
Aquí tenéis el ranking nacional d políticos en Twitter.  http://t.co/mPEzRFFe,165457954164838400,P
RT: “@chafardo1991: @rafam_simancas Se comenta que habrá un concierto benéfico en La Caja Mágica en beneficio de #adoptaunbanquero.,165491328094961664,P
¿Quien ganará el congreso del PSOE? Hemos hablado con muchos analistas. En seguida os lo contamos. @TelediarioInter 20:30,165510094866481152,P
RT @vozbcn: La Generalidad decide maquillar el déficit de 2011 incluyendo 759 millones en ingresos que no ha obtenido http://t.co/Eb10mnEF,165520664348991489,N
A quien madruga... http://t.co/cwGBJ86A,165691405379960832,P
Estará contento @iurkullu después de que @ybarcina haya dado pábulo a sus palabras. http://t.co/j4K6bh8G,165715163138371584,P
"Oigo a Rubalcaba su discurso y ya empieza a dar estopa al PP, pero ¿no se trata de un debate interno para ver quien mejor lidera el PSOE?",165745531832909824,N
La señal de Rubalcaba se ha ido unos instantes... Histeria en la sala de prensa. #38CongresoPSOE,165746292948086785,N
"Rubalcaba: ""A José Luis (Zapatero) sólo le he escuchado llorar una vez. El día en que Eta anunció el cese definitivo de sus actividades""",165747469630701568,P
"Rubalcaba: ""No creo que sea el momento de los liderazgos personalistas, nunca he creído en los salvadores""",165749379242803200,N
"""Recuperaremos la confianza demostrando que tenemos ambición social y respuestas económicas""",165752742416105473,P
"""No hablo sólo de grandes ciudades. Me preocupan especialmente los municipios rurales que son los que realmente lo están pasando muy mal""",165754508096438272,N
"En el Auditorio de Galicia, en Santiago de Compostela, asistiendo al homenaje de D. Manuel #Fraga",165764595649220608,P
Hemos retirado 800 kilos de basura de los accesos al Colegio Buenavista en San Jerónimo #sevillahoy,165803549891117056,N
"Griñán pierde su apuesta por Chacón en el congreso del PSOE, a mes y medio de las elecciones andaluzas",165835907138715648,N
"Rubalcaba, en su discurso tras la victoria (a gritos): ""Somos un partido fuerte""",165840750104416256,P
"Rubalcaba se va arriba, entra en materia ¿Tiene propuestas PSOE para gestionar la oposición? Exigir trabajo es buen mensaje.",165842434654343169,P
Hashtag de castigo al PSOE en twitter #seloquehiciesteislaultimalegislatura,165854139396534272,N
Llueve en Bilbao como si fuera Bilbao.,165865926204473344,N
"Rubalcaba quiere girar más a la izquierda,pues el PP debe ir  más a la derecha o nos seguirán imponiendo su ruinoso modelo de sociedad..",165887067363094528,NEU
. @JavierArenas_pp considera prioritario acabar con la brecha salarial entre hombres y mujeres http://t.co/s1M08Bgi,165907071294914560,N
"Sumamos tres puntos más, partido complicado. Ahora a preparar bien la vuelta de la Copa.",165933979478921217,P
"Ahora rumores: Valenciano, posible vicesecretaria general. Oscar López, sec de Organización. Valeriano Gómez, economía.",165970910304669697,NONE
Muy buenas noches followercetes! http://t.co/bs1ELEq1,165973795402821632,P
"Lo siento muchísimo, era estupenda “@loriferrer: @pedroj_ramirez  falleció ayer #raimundadepeñafort nuestra juez favorita. Descanse en paz”",166110440936583168,N
Solo el 36% de los mensajes en Twitter tiene valor http://t.co/HFxElw4K  #redessociales,166136920286564353,N
Poleito menta y a #yeswespainISDIFFERENTear !!!!! Ole!!;),166184383693340673,P
Congo: un 85% de los pacientes con VIH/sida se ven privados de tratamiento http://t.co/sCu3KXza,166206272503418880,N
Aparato de hierro (Rubalcaba forma un bloque compacto para  la peor situación del PSOE) Blog El Patio del Congreso http://t.co/64HaGHan,166232966224297984,P
"Nueva etapa. Unidad y cambio. Más fuertes y, por lo tanto, más útiles para la gente #maspsoe",166283239261077504,P
Portada as http://t.co/KIiip1Q7,166419617932259328,NONE
Rubal lamina a los chaconistas. Chacon suspende una entrevista x estar cansada. Se acabo la fiesta. Reconstruir con esos mimbres?,166429015668834304,N
El primer café en Ferraz del nuevo presidente del PSOE. http://t.co/WHeuHS96,166458833198256128,P
"""Vamos a modificar la ley de costas para dar seguridad jurídica a los chiringuitos""  http://t.co/GQRJb6ym @javierarenas_pp #elcambioandaluz",166481164238983168,P
"#CIS, ministros mejor valorados: Gallardón (5'41), S. Santamaría (5'08) y Ana Pastor (5'05). Los demás, rozan pero no llegan al 5",166493492409942016,P
"Acaba la ejecutiva del PSOE. Salen ya Rubalcaba, Valenciano y Óscar López. http://t.co/NDIU0ycp",166494623534022656,P
Trabajando... (@ Congreso de los Diputados w/ 2 others) http://t.co/HiKu6TWf,166525375730552833,NONE
"Siguiendo a @ElPaliquedeLoma , que es capaz de arrancarme carcajadas de las de verdad en plena ciática ;-))",166605320251117568,P
"Jajaja claro que si mujer, pero a veces me agobio con tanto reclamo. Besos. RT @CatalinaPintoSz: (cont) http://t.co/ldaMIU3r",166631498986954752,P
En serio? Que buena noticia. Viva Moratalaz. RT @Siempreesdnoche: RT @gaitanpris_ale: (cont) http://t.co/fZRzSSO7,166892307830939649,P
Que la izq está atrasada en uso de redes sociales lo prueba que los PSOEtrolls han lanzado #arenasyaestaba copiando el #rubalcabayaestaba,166940389549416448,N
"Ex trabajadores de Astilleros denuncian que la Junta no les paga por asistir a cursillos"" http://t.co/xCOXbCEy via @elmundoes Mas...",167146191950327808,N
Portada as http://t.co/KIiip1Q7,167147308939612160,NONE
La trama de los ERE fraudulentos tenía  su propio lenguaje secreto para ocultar las irregularidades. Impresionante. Grandes profesionales!,167160715654864896,N
"Guindos consulta la aplicación de Bloomberg para el IPad con asiduidad. Sorry, mi vista no da para ver qué valores",167199247106719744,P
Griñán pide revisar ayudas a empresas con cargo al 31L tras ignorar 8 años los avisos de Intervención http://t.co/X5CIk3l0,167249446114045952,N
Hay personas tan orgullosas de si mismas que se niegan a reinventarse.,167278816853639170,N
En un ratito nos subimos de nuevo al escenario #yeswespainISDIFFERENT !!!;),167324429771227138,P
Balance positivo del primer día del #ForoTransfiere vía @diario_sur http://t.co/5Z6O2ubK,167533128880107520,P
. @RecioManolo también ha concedido 850.000 euros a las peluquerías del ex alto cargo http://t.co/p5AcUZik Anda anda...,167581756743102464,N
"Amigos! TODA LA INFO y entradas de YWSid en http://t.co/Q9HzeyLP . Bcna, Md, SLMnca, CRTgena, Vlldolid, Svlla, Mlga, Pmplna, LLeida, Oviedo",167596291881304065,P
"Estos que se posicionan a favor de Garzón, ¿no son los mismos que persiguieron a Gomez Liaño? Pregunto",167642924052520960,N
"Y, en la fiebre ante la sanción a Contador, el Ministerio de Exteriores termina haciendo el ridículo.",167741397242355712,N
#Malaga se sitúa como la provincia que ofrece un mayor apoyo al @ppopular #elcambioandaluz  http://t.co/sSZpD2n4,167878832425156609,P
"y por cierto, insisto (ya sabéis que soy muy cabezón) #enelbernabeuno",167927027222069248,P
"Des d 2008 era inviable RT @xriusenoticies: @Albert_Rivera ""ustedes han estado invirtiendo en una empresa inviable 2 meses antes del cierre""",167942996170510336,N
El miedito se llama despido procedente x causas objetivas: 20 días si la empresa tiene pérdida d intresos o ventas 3 trim. consecutivos.,167970501715701760,N
Deja vu. http://t.co/UH7EmSxo,167982873020858368,NONE
"La Casa Real pide que Urdangarin no entre a pie al juzgado, ¿Les gustaría mas si fuera a hombros?, quedaría demasiado alto para la foto.",168033414132404224,N
http://t.co/YUJvypdz  :0),168197078437203968,NONE
"No es una reforma, es un saldo laboral y un arma de destrucción masiva. Destrucción masiva de empleo, rentas salariales y derechos.",168262615162822656,N
"Thks! Thks! :) RT @jlcuenllas: ""@lateledehoy: AUDIENCIAS Viernes 10: @mrtfernandez se impone con @mananascuatro (6,4) a #alrojovivo (5,7)",168286582506401792,P
Ensayando y de camino al mitin de UPyD (@ Teatro Isabel La Católica) http://t.co/UTTvl27s,168288124298993664,NONE
"A seguir ganando!! @marisagallero AUDIENCIAS Viernes 10: @mrtfernandez se impone con @mananascuatro (6,4) a #alrojovivo (5,7) de @laSextaTV""",168294743455956992,P
@lazaroelmundo totalmente de acuerdo,168317585543270400,P
Viajo con el súper DEPOR!!!;-) http://t.co/oNkBwDqX,168342955558572032,P
Así es el nuevo paseo de la Farola #malaga @malaga http://t.co/jGIZ3GOL,168370413078974466,P
"Así es, Lele “@maestrilla17:  Hay imágenes que serán por siempre recordadas;la de la portada de hoy, es una de ellas...”",168463736397512705,P
La @policia interviene armas y 1/2 millón de euros a la mafia serbia. Pero no podremos verlo hoy: quiere presentarlo mañana Mtro.Interior,168628183191650304,N
He publicado una foto nueva en Facebook http://t.co/w6dvLKF1,168715392963977217,P
"@garcia_abadillo O que caigo en ""la trampa""...",168787346794364928,N
"ya, el futuro es Cuba “@ccarnicero: @anarosaq los neoliberales no admitís que podáis estar equivocados. Sois los leninistas de la economía”",168976230375358466,N
"Pablo Muñoz, periodista de @abc_es, explica en @universidadcjc cómo se hizo el libro sobre las mafias rusas en España http://t.co/TmDLHpDB",169007430850711552,N
Nota Mental: Detalles que me hacen pensar en el poco tiempo que paso en casa: Recoger el árbol de Navidad el 13 de febrero... es uno!! glubs,169027234877816832,N
#EREs : toma el dinero y corre . Aqui en #Andalucia no es ficción: es real  http://t.co/L2W7F19d,169036417568227328,N
Mi estado de animo actual... http://t.co/OTewUGqT,169055974345293825,NONE
"Está claro, lo mejor es decir la verdad en cuanto a títulos y trabajos",169056491087740928,P
"otro escalón....“@washingtonpost: Bombs target Israeli diplomats in #India, Georgia; 2 injured http://t.co/0HR3y5g9”",169064145944195072,N
Terminado mi curso-Master de Community Manager de @CMFuned A la espera de las notas finales y el título. (con @MarisolAlvarezA ),169144766267797504,P
Cerrando la presentación de mañana para la clase de #periodismo digital en la @universidadcjc,169166677714550784,NONE
"de pronto, y sin avisar, mi twitter ha cambiado! pero qué invento es esto!",169185855540432901,N
"Como en el caso Dreyfus, situados entre la verdad y el prestigio de la Institución, al final ni verdad  ni prestigio.",169313302663544834,N
"""Los sindicatos se lo piensan"", por Juan Carlos Escudier. ""Han sustituido la declaración de guerra por un paseo..."" http://t.co/CyC8Yn4j",169351761641996288,N
Menéame (si quieres): Las cifras del rescate griego http://t.co/f1Nt8b41,169383354200895489,N
Multan a un australiano por enseñar el culo a Isabel II http://t.co/rFPWlO6A,169384282744307712,N
"En Cataluña,x culpa d #PPSOE estamos condenados al nacionalismo:o tripartito con ERC o #bipartito con CIU.Así tratan #PPSOE a sus electores",169387774892457989,N
La autodestrucción del @psoeandalucia  Blogs Política EL PAÍS http://t.co/J6AGHNbj #elgafedegriñan,169398189944881152,N
Hoy en mi blog: 'Las verdades de #Andalucia'. Os invito a verlo y difundirlo http://t.co/yXEvSdXC,169398229782376448,P
Vaya lío... Otra tarde movida....,169431179961958402,N
"RT @lymanlimon: @PPCatalunya Bonita traición a vuestros votantes aceptando la inmersión lingüística y las ""embajadas"" catalanas...",169436383843323904,N
Ahora lo desmienten. Para creer habrá que esperar y ver la información oficial de la UE en Marzo.,169447113967673344,N
"Muy buen resultado. ahora a descansar al hotel, mañana volvemos a Bcn. Bona nit http://t.co/VnWUlXYh",169548980844367873,P
Claro que si. RT @Feria8: @AlejandroSanz de escandalo! Veras mañana la tercera semifinal que canta Juan Carlos Aragon? Un saludo!,169591862691246081,P
Portada El Mundo http://t.co/or345jEp ...,169678791126421505,NONE
Portada El Periódico http://t.co/6e3AhczV ...,169679191346917377,NONE
Arco convierte la crisis en obra http://t.co/y04sDcly via @elmundoes,169683287332241408,P
Pregunto al gobierno por el fraude y el expolio de la reforma laboral.,169689604704829440,N
"En el bar en el que oigo tantas cosas. Entra una mujer y de acerca a un hombre: ""Hazme caso porque no me puedo quedar mucho tiempo"".",169729972414590976,NONE
"El ministro del Interior pide a Rosa Díez ""prudencia e inteligencia"" y que no presente interpelaciones que dividen a los demócratas",169738568720334848,NEU
"Responde el ministro del Interior, después de que Rosa Díez concluyera con un... ""¿A qué esperan?""",169741329054711808,N
Interesante wp sobre el papel de las ciudades en la globalización  http://t.co/7R5A8mBV,169771618560770049,P
El PP vota en contra de añadir al presupuesto una nueva promoción de policia en Cataluña y de dotarles d chalecos anti-bala. #ppvergencia,169778712114511872,N
"""Sólo avanzada ya mi vida me di cuenta de cuán fácil es decir: no lo sé"" William Somerset Maugham",169803298214391810,P
Voy a comer... Hasta luego!!!,169821946798813184,NONE
La primera conclusión de la reunión Rajoy-Rubalcaba es buena. Han hablado de muchas cosas y mucho tiempo. Y han ... http://t.co/uM6uKJ4q,169832234486988800,P
Tu mirada de @AmaiaMontero http://t.co/djEbtDAr Rodado en San Sebastián. Gran ciudad!,169855107767345154,P
RT @lruizdealda: El transporte público tampoco subirá en marzo en la Comunidad http://t.co/2uAAcqQ9,169900932006551552,P
"Alerta roja por el congreso de móviles, la recesión se cierne sobre Europa y el 'sí pero no' de Mas al PP.http://t.co/VzQ7VYgG#portadaEPC",169909393574469634,N
"Hola, esta es la portada de hoy, jueves 16 de febrero. Un saludo a todos. http://t.co/RJuM39HL",169911849226223616,NONE
Buen jueves,170049583131541505,P
Mueren ocho niños palestinos al chocar su autobús con un camión en Cisjordania http://t.co/bRSBfrNt,170094468341567488,N
"naturalmente que sí, el club tiene que tener muy en cuenta lo que dice su afición, faltaría más, son lo que votan a quien le representa (II)",170100123144171521,P
"""Distingos"". Lo que me quedaba por oír hoy del Juez decano de Palma refiriéndose a #Urdangarín xD!!! http://t.co/gdOA6LEA #vuelvaaprimaria",170151065881284608,N
"Qué delicia el pase en la Berlinale. La gente se reía, lloraba, y aplausos al final. #notengoabuela",170156917501591553,P
Desde esta noche a partir de las 12 ya podréis ver las 7 primeras pelis de autor gratis en Orbyt. Los trasnochadores contadnos que tal.,170235624744423425,P
Amor & Neuronas. THE LOVE COMPETITION. Iluminen sus cerebros con este vídeo. http://t.co/nwS03N9k,170395700234956801,P
Portada Qué - Madrid http://t.co/BG7066Ac ...,170406218572111872,NONE
Recomendable la exposición fotográfica de Lewis Hine en @fundacionmapfre: foto social primeras décadas XIX USA. Acusado de ser comunista!,170480520369676289,P
Cuelgo de nuevo el link que parece que da problemas....http://t.co/AfaQe3ZV,170526984236048384,NEU
Hemos hablado con jaime Mayor Oreja sobre la persistencia de ETA. No os lo perdais. @TelediarioInter 20:30,170577731132723200,N
Podéis consultar el texto de todas las ponencias en la página del #17congresopp http://t.co/jIz9WHI8 (Via @PPopular),170623289654394881,NONE
Mil gracias ;-))) RT @cibeles5: @mariviromero #FF Feliz congreso,170634289682190336,P
Carnaval: Wynton Marsalis y el sonido de New Orleans. Puro swing http://t.co/uelu1ZcH,170641295260393472,P
"Con @SandraMoti descubriendo la serie The Big C : inteligencia, humor y sensibilidad para abordar el cáncer desde la mirada del paciente",170667202847064064,P
"Se busca compromisario del PP dispuesto a votar en contra de Rajoy para que no gane por el 100%, sino el 99,99%. Se garantiza discreción.",170796297941557249,NEU
Ponencia Economía #17CongresoPP  #comprometidosconelempleo http://t.co/SnqzC5ks,170801227242807296,NONE
Con @pacodelatorrep @alicia_mm y Carolina España en #17CongreroPP http://t.co/PUgJe8pR,170810425947074560,NONE
Momento de alimentarnos antes de volver al #17CongresoPP ;-))) en Sleppy Joe's http://t.co/kGKJ3iec,170889729905143808,P
Rajoy interpreta el triunfo electoral como mérito del PP y el mandato ciudadano como cheque en blanco. Acaba de llegar y empieza a levitar.,170944830204162048,P
Se rumorea que la tardanza en conocer el resultado de la votación del #17congresoPP es xq Rajoy ha salido reelegido por un 102% ;),170964352449515520,P
@sanchez_sonia noticia bomba!!! Paren las rotativas!!!,170976552694185985,P
@VicenteVallesTV Una gran sorpresa. Nos ha causado honda impresión :),170976911693066240,P
“@arieldeniz: Reforman la Constitución para que haya una @SandraMoti y un @JuanraLucas en cada provincia. #masmotisya” jajaajaja. SAGERAAAO!,171195095444504576,P
"@javiercasqueiro @santiagocervera @pabloaiglesias Santiago,ya que estás inspirado: título de discurso Rajoy?Lo de ""estoy contento"" no lo veo",171203157521731585,P
"Igual no me la he puesto bien, parece ""txapapote""... http://t.co/Z1vnhvxh",171217240153260032,N
Declaraciones de Patxi López... Cada vez entiendo menos a este hombre...y al PP que le apoya http://t.co/ouWWKaL3,171224814655250433,N
"“@JoneMeagle: RT plis.Busco xica k kiera ser compañera de viaje para ir a riviera maya una semanita” No especificas ""requerimientos""?",171267326421905410,P
Un discurso sobre la idea de España. Aconsejable RT @EsperanzAguirre: Vídeo con mi intervención en el congreso del PP. http://t.co/c2Hz3kg2,171288914894663680,P
"Aqui estamos, alegres http://t.co/5Iv2AfCU",171326217214115840,P
Arriba el cine español y grande Eva Hache,171363940536815616,P
"Buenos días.No vale cualquier alternativa a problemas: ""partido único frente a la demagogia y mercantilización d la política""Raúl Castro.",171474614390759425,P
". @esperanzaona "" para el @psoeandalucia la justicia nunca ha sido una prioridad "" #elcambioandaluz",171545024360742912,N
Ejemplo de la gestión de servicios sociales en #Madrid. No se ejecutan las partidas para ayuda a domicilio en Vallecas http://t.co/ALNP42P1,171568583757930496,N
"Bueno estoy viendo lo de Valencia en la tele y la verdad, a una se quitan las ganas de pagar impuestos para esto!",171669553338777600,N
El PSOE defiende ahora el trazado del Corredor Ferroviario que antes rechazó http://t.co/3uLQnD3z vía @elmundoes aquí los tenéis ...,171726199343689728,N
Los mossos indultados habían sido inhabilitados por maltratar a un rumano  y a su novia embarazada. Leed los detalles http://t.co/AiX0PSN3,171886859574722560,N
UPyD impedirá esta tarde que el Congreso apruebe el texto de todos los demás grupos (menos Amaiur) sobre el final de ETA (Salvo cambio),171925693205200896,N
"Será corregido esta noche RT “@Sirereta: A ver @LaSextaTV que @jcoscu es diputado de ICV-EUiA, no de ERC ¡os habéis colado! xD” Vía @jcoscu",171952203836297216,N
#Malaga necesita 31 nuevos juzgados para afrontar su carga de litigios http://t.co/nxhZfQsn,171981521266278400,N
Gallardón: la policía respondió a la agresión de 11 efectivos. @TelediarioInter 20:30 #primaveravalenciana,172020211162165248,N
Libros y educación contra porras y política manipuladora. Valencia despierta RT @bretemas Valencia blíndase con libros http://t.co/cXw7OahS,172024882211733505,NEU
"Mi columna d mañana en @LARAZON_es ... ""Desenfrenado""... sobre la última de #DSK ... de lío en lío...",172029608512847875,N
"Que horror ...'Asesinos, cobardes, hijos de puta' , justo lo que son  http://t.co/xMke0exf",172075404402757632,N
;-) Gracias ;-)) RT @rafagimeno: @mariviromero beso a ti!,172077422114639872,P
Noooo. A solas no.. Esta la musica. RT @theWHITEh0rse: @AlejandroSanz supongo que es un estudio de grabacion a solas...,172133789676474368,NEU
¿Qué tiene que hacer un poli para perder el puesto cuando ni siquiera una condena del Supremo por torturas basta? http://t.co/BUF2ze9Z,172238950965063680,N
El PPC sigue con l teatro:pregunta a sus socios d gobierno CIU x bilingüismo inexistente en l Generalitat.Sanchez-Camacho pactó sin exigirlo,172251378255790080,N
"#LibroBlancodeTurismo @esperanzaona "" el @ppandaluz se va a fusionar con el sector turístico en #Andalucia """,172275409235349504,P
N la pelu: D los creadores d: tiene l pelo lejioso aburrido e irreverente! Llega con fuerza:Vazquez a ver como l quito las mechas berenjena,172309456951054336,N
De Guindos anuncia la dación en pago. ¿Va en serio o es venta de humo? @TelediarioInter 20:30,172372272630341634,NEU
Justicia RT @JulioAlonso Admitido a trámite el recurso contra #leysinde de @REI_es y @adigital_org: http://t.co/AbfykLLm Un pasito más,172402222062243840,P
RT @Cuegalos: Hace unos pocos años todo el mundo en ESP hablaba sobre lo que estaba haciendo el 23/02/81 a la seis y poco de la tarde....,172601088787230720,NONE
"El @TelediarioInter 3 de la tarde: 3,3% en Andalucía! X delante de la 2TVE, y de la Sexta. Enhorabuena equipo!",172606727164936193,P
"En un rato estaré en @mananascuatro con @FedericoQuevedo, @jmahrens y Ángel Vallvey. A las 13.30.",172655119450648576,NONE
Hasta luego! ABRAZOOOOO!,172671832250523648,P
. “@ccifuentes: La @DGobiernoMadrid promueve el uso de chalecos para periodistas en manifestaciones  http://t.co/irJLqgyH”,172784926989627392,P
Leyendo 'Fabra destituye a José Mª Felip y a Alexandre Catalá' http://t.co/9MWp1S0K via @expansioncom,172811743393873921,N
Menéame (si quieres): Algunos porcentajes para la patronal http://t.co/Q67jKAlV,172978264632078336,NONE
Mi #FF para los dos tocapelotas más sabios que he tenido el honor de conocer: @ElPedroRuiz y @AndresAberas.,172982417546690560,P
Animo Kofi!!.,173000564878229505,P
Esta es una muy muy mala noticia. El pluralismo pierde una voz genuina y honrada. Cierra el diario 'Público' http://t.co/bp7THNBN,173004185405624320,N
Me faltan un par de colegas de público por #FF @basteiro bruselino y @danidelpino romano. Abrazos!,173033739339837440,P
@PabloAIglesias Bobadas.,173063715602710530,N
La vicepresidenta del Gobierno condena las agresiones a reporteros de @Intereconomia en  el @TelediarioInter,173073528516640769,N
Enhorabuena “@DominguezGP: Ya está aquí mi nuevo 'juguete'! Cortesía de @pedroj_ramirez y Orbyt (qué invento!!). http://t.co/VOd902Ef”,173107608964706305,P
"Esta tarde, la JDR del @pparagon ha aprobado convocatoria XII Congreso Regional, los días 12 y 13 de mayo en Zaragoza http://t.co/PdOlEye1",173133026283368448,P
"Cierra Público. Cerró La Sexta. Cerró C+, y Cuatro, y CNN+... Y la culpa es de la derechona fascista. Seguro.",173179604566159360,N
Implican en los #EREs a un ex consejero de #Griñan   @via Orbyt http://t.co/b6PgPfiP Mas @psoe,173308135329628160,N
En @Captura ANDREU BUENAFUENTE (@Buenafuente) _ el guía http://t.co/9ESeEzh6,173403143642677248,NONE
"Berlusconi absuelto de soborno por prescripción. Como los Albertos o Garzón en el caso ""querido Emilio"". Urdanga puede ser el siguiente.",173416329196486657,N
hahahaha “@manuelriancho:  poneros como querais pero el canalla del camara le pego con la espalda en la bota del joven indefenso.”,173466768508076032,N
Ana Mato anuncia un plan de apoyo a la familia que incluirá mejoras fiscales #buenanoticia http://t.co/rBfISYMR,173479809895243776,P
El gato dormido   @ Catedral de Málaga http://t.co/9RBcsDEq,173816372541927427,NONE
Los más fascinantes ponentes del mundo en http://t.co/052jlvrh Tenemos la suerte q esta semana están en Madridhttp://t.co/L2EeQyR2 ¡GRATIS!,173817922911866881,P
Unas 50 obras de #Picasso sobre experimentos componen una exposición #Malaga  http://t.co/Y3K4Y5Mx,173852115419136001,P
"The Artist"" triunfa en la 84 edición de los Óscar con 5 estatuillas, entre ellas la de mejor película del año (EFE) #Oscars",174003601734250496,P
La Sexta ¿se suicida? Espanyol-Levante el sábado y documental de médicos el domingo... http://t.co/GjkdQnZ1,174071073908850688,NEU
"Botella hace visitas y paseos, pero no políticas. El Ayuntamiento de Madrid está gripado http://t.co/gO8B11oX",174101100327215104,N
"Tampoco respeto ni acato una ley electoral que supone negar el principio democrático de una persona, un voto. Fraudulenta.",174112891585298433,N
Para apoyar que las fallas de Valencia sean patrimonio inmaterial de la humanidad. http://t.co/kIdIfDAA,174121874664591360,P
El recorte a que obliga el déficit debería ser proporcional a la desviación de cada CC AA. Y q cada dirigente regional aguante su vela,174188380333158400,N
Me gustaría saber si Elena Salgado va a salir a dar una explicación porque después de esto #vamosamorirtodos,174192057554964480,N
"Según gaceta, miembros del CGPJ consideran que el juez Castro acosó a Urdangarín. @TelediarioInter 20:30",174198091417792512,N
Portada Qué - Madrid http://t.co/ri3QKlnv ...,174385713800937472,NONE
"Felicidades a todos los andaluces en el #28F, Día de Andalucía #sevillahoy",174416165374918656,P
La suerte que hoy llevo sobre la piel...  http://t.co/5oy49iGQ,174419076351930369,P
